TCGA.BH.A1FM.11B.23R.A13Q.07	TCGA.E2.A1LB.11A.22R.A144.07	TCGA.BH.A208.11A.51R.A157.07	TCGA.BH.A18K.11A.13R.A12D.07	TCGA.E9.A1RC.11A.33R.A157.07	TCGA.E9.A1NG.11A.52R.A14M.07	TCGA.A7.A0DC.11A.41R.A089.07	TCGA.BH.A18J.11A.31R.A12D.07	TCGA.BH.A18P.11A.43R.A12D.07	TCGA.E9.A1NF.11A.73R.A14D.07	TCGA.BH.A18S.11A.43R.A12D.07	TCGA.A7.A0D9.11A.53R.A089.07	TCGA.BH.A0DG.11A.43R.A12P.07	TCGA.BH.A18L.11A.42R.A12D.07	TCGA.BH.A0HA.11A.31R.A12P.07	TCGA.BH.A18R.11A.42R.A12D.07	TCGA.E2.A158.11A.22R.A12D.07	TCGA.BH.A0BQ.11A.33R.A115.07	TCGA.BH.A0DH.11A.31R.A089.07	TCGA.BH.A1F2.11A.32R.A13Q.07	TCGA.B6.A0WY.01A.11R.A109.07	TCGA.AN.A0G0.01A.11R.A034.07	TCGA.E2.A1IL.01A.11R.A14D.07	TCGA.BH.A0HX.01A.21R.A056.07	TCGA.A7.A26G.01A.21R.A169.07	TCGA.AR.A24X.01A.11R.A169.07	TCGA.A8.A076.01A.21R.A00Z.07	TCGA.B6.A0RS.01A.11R.A084.07	TCGA.C8.A1HE.01A.11R.A13Q.07	TCGA.A8.A09V.01A.11R.A034.07	TCGA.C8.A27B.01A.11R.A169.07	TCGA.B6.A0IM.01A.11R.A034.07	TCGA.AR.A1AW.01A.21R.A12P.07	TCGA.BH.A1EX.01A.11R.A13Q.07	TCGA.D8.A1XG.01A.11R.A14D.07	TCGA.AO.A12A.01A.21R.A115.07	TCGA.AR.A0TR.01A.11R.A084.07	TCGA.A8.A07E.01A.11R.A034.07	TCGA.A2.A0CT.01A.31R.A056.07	TCGA.BH.A18U.01A.21R.A12D.07
positive regulation of ERK1 and ERK2 cascade	0.00597527200983894	0.00571043261013038	0.00559080510536858	0.00578060639473044	0.00669407204705119	0.00621325514289617	0.00622231772419468	0.00599844732436861	0.00609442521906811	0.00666211658403248	0.00607516889215109	0.00725300077948265	0.00525141551287811	0.00614338584536267	0.00563500367565528	0.00575276913541256	0.00685079582964598	0.00577922369566752	0.00620287824134902	0.00592550050311702	0.00559285018040789	0.00554311434056576	0.00516554452698958	0.00560392008359667	0.00639205824433597	0.00506803227228303	0.00553809087613666	0.00624319979450005	0.00552619982741931	0.00533944177773948	0.00646141795598865	0.00539916882594305	0.0059788329200503	0.0049489786996032	0.00480023082147629	0.00562402544316376	0.00540365233159701	0.0055116372848909	0.00616609677993096	0.00621455983632957
positive regulation of phospholipase activity	0.00597527200983894	0.00571043261013038	0.00559080510536858	0.00578060639473044	0.00669407204705119	0.00621325514289617	0.00622231772419468	0.00599844732436861	0.00609442521906811	0.00666211658403248	0.00607516889215109	0.00725300077948265	0.00525141551287811	0.00614338584536267	0.00563500367565528	0.00575276913541256	0.00685079582964598	0.00577922369566752	0.00620287824134902	0.00592550050311702	0.00559285018040789	0.00554311434056576	0.00516554452698958	0.00560392008359667	0.00639205824433597	0.00506803227228303	0.00553809087613666	0.00624319979450005	0.00552619982741931	0.00533944177773948	0.00646141795598865	0.00539916882594305	0.0059788329200503	0.0049489786996032	0.00480023082147629	0.00562402544316376	0.00540365233159701	0.0055116372848909	0.00616609677993096	0.00621455983632957
lysophospholipid transport	0.00597527200983894	0.00571043261013038	0.00559080510536858	0.00578060639473044	0.00669407204705119	0.00621325514289617	0.00622231772419468	0.00599844732436861	0.00609442521906811	0.00666211658403248	0.00607516889215109	0.00725300077948265	0.00525141551287811	0.00614338584536267	0.00563500367565528	0.00575276913541256	0.00685079582964598	0.00577922369566752	0.00620287824134902	0.00592550050311702	0.00559285018040789	0.00554311434056576	0.00516554452698958	0.00560392008359667	0.00639205824433597	0.00506803227228303	0.00553809087613666	0.00624319979450005	0.00552619982741931	0.00533944177773948	0.00646141795598865	0.00539916882594305	0.0059788329200503	0.0049489786996032	0.00480023082147629	0.00562402544316376	0.00540365233159701	0.0055116372848909	0.00616609677993096	0.00621455983632957
axon guidance	0.00597527200983894	0.00571043261013038	0.00559080510536858	0.00578060639473044	0.00669407204705119	0.00621325514289617	0.00622231772419468	0.00599844732436861	0.00609442521906811	0.00666211658403248	0.00607516889215109	0.00725300077948265	0.00525141551287811	0.00614338584536267	0.00563500367565528	0.00575276913541256	0.00685079582964598	0.00577922369566752	0.00620287824134902	0.00592550050311702	0.00559285018040789	0.00554311434056576	0.00516554452698958	0.00560392008359667	0.00639205824433597	0.00506803227228303	0.00553809087613666	0.00624319979450005	0.00552619982741931	0.00533944177773948	0.00646141795598865	0.00539916882594305	0.0059788329200503	0.0049489786996032	0.00480023082147629	0.00562402544316376	0.00540365233159701	0.0055116372848909	0.00616609677993096	0.00621455983632957
negative regulation of sequence-specific DNA binding transcription factor activity	0.0173855620660875	0.0178225448049139	0.0177431467233292	0.0185836400907016	0.0186316396190332	0.0175931855420345	0.0181089960047763	0.0184192584523858	0.0177401709155489	0.0176872682951755	0.0177544335116107	0.0190307962240481	0.0164631838331846	0.0178488580612566	0.0186579975841	0.0176332324180859	0.0178215862761862	0.0183541385580238	0.0190428322213837	0.0177378226787662	0.0199546131228561	0.0228351039283529	0.0174502714246947	0.0183124560710588	0.0200702560540201	0.0169024682527147	0.0183899787007283	0.0199815880483103	0.0168383190685935	0.0169142690576026	0.0200360143660645	0.0185907484163236	0.0176629825194514	0.015049096297482	0.016722873175252	0.0176776452768747	0.0181472743063245	0.0180941243962797	0.0175787006666578	0.017571830218017
positive regulation of transcription, DNA-templated	0.717305719223937	0.699866201065661	0.709220280991581	0.707287448519404	0.713453650465313	0.724163641830268	0.716249338819093	0.718932059483877	0.710706182244151	0.717706982469915	0.719314053724268	0.720625058868826	0.706689838387452	0.711954216558621	0.706356373474035	0.709469276508741	0.712535869935549	0.722520156927482	0.699879009422977	0.716454719792347	0.704357132763691	0.713156500829189	0.710668711371627	0.7040814707726	0.714169866745486	0.700098368147192	0.694921506906289	0.707508722111365	0.690943905702382	0.709430365844619	0.724687602856025	0.714356957147632	0.719792747890457	0.69117898360399	0.706134999156748	0.711554337885955	0.688750505776758	0.712192021191559	0.693841544416393	0.680303562054769
transcription from RNA polymerase II promoter	0.37824690437657	0.360514428637458	0.377617995064218	0.366567188837174	0.35452247176278	0.36859655224505	0.367277819737279	0.384405847423137	0.360046043982388	0.367821846071964	0.385114575003215	0.364762122027291	0.365990777313041	0.374186504415418	0.369676677103708	0.36618182672673	0.362066323407891	0.379205210708261	0.359045068175598	0.373311045107554	0.351534777381892	0.356824454627501	0.371098339564522	0.371109679929223	0.345994497730159	0.35836442374484	0.356354701857865	0.36723631774824	0.360272608008088	0.37676838660025	0.37588301513932	0.376510628187291	0.386132764351137	0.36484078374539	0.355257275829604	0.374874734397385	0.354979810305131	0.357858833413982	0.339216287409303	0.345288823287013
positive regulation of transcription from RNA polymerase II promoter	0.793662819477781	0.777126483188733	0.789741824595371	0.783656091863421	0.790690755892924	0.794113167684048	0.789268894360638	0.794206306513219	0.79819756415992	0.786088056568116	0.795465496627267	0.801652914352724	0.781317906923891	0.789754203095771	0.779411770056555	0.791447264825823	0.785823346149928	0.795838103836322	0.783387175531185	0.795311882592277	0.780962763829453	0.778929835537255	0.770022413505756	0.767573015252871	0.788066896703677	0.773203833851381	0.771381484495908	0.771421598304476	0.762454332019734	0.778692355259002	0.80552144319108	0.777598976577655	0.790387486022649	0.774073877530598	0.78885627244439	0.780700914468808	0.76112617329324	0.787501852252333	0.771701017463813	0.757785890308962
PML body organization	0.00709633201057303	0.00655563121114355	0.00660677768877782	0.00646446338444195	0.0075434026060347	0.0074013759518573	0.00721124025367836	0.00710784797682518	0.00701053526378792	0.00760230530628048	0.00735052941715952	0.00837632041239222	0.00618045870911754	0.00699056798472553	0.00664241866697324	0.00663802128259938	0.00758240284151546	0.00673855402878853	0.00740459101036939	0.00709038002832163	0.00645077382820691	0.00644490008603238	0.00550173349789906	0.0065277488142208	0.00746791646534128	0.00585519334371964	0.00621899910219037	0.00685768085652105	0.00608978286280937	0.00576693015510099	0.00766396482336407	0.00607022619324349	0.00713228290905621	0.00561798620453779	0.00510933384631485	0.0065421737296415	0.00533102532170415	0.00675128638771216	0.00711048173158635	0.00671789743737228
positive regulation of erythrocyte differentiation	0.00709633201057303	0.00655563121114355	0.00660677768877782	0.00646446338444195	0.0075434026060347	0.0074013759518573	0.00721124025367836	0.00710784797682518	0.00701053526378792	0.00760230530628048	0.00735052941715952	0.00837632041239222	0.00618045870911754	0.00699056798472553	0.00664241866697324	0.00663802128259938	0.00758240284151546	0.00673855402878853	0.00740459101036939	0.00709038002832163	0.00645077382820691	0.00644490008603238	0.00550173349789906	0.0065277488142208	0.00746791646534128	0.00585519334371964	0.00621899910219037	0.00685768085652105	0.00608978286280937	0.00576693015510099	0.00766396482336407	0.00607022619324349	0.00713228290905621	0.00561798620453779	0.00510933384631485	0.0065421737296415	0.00533102532170415	0.00675128638771216	0.00711048173158635	0.00671789743737228
negative regulation of transcription from RNA polymerase II promoter	0.505570169341947	0.486375116113091	0.501262116593536	0.495560147476821	0.485775160305858	0.477863385701284	0.473066622498712	0.511389099906393	0.483632498882226	0.485431897806938	0.511915650828543	0.494318664491681	0.500815571650224	0.491384318646243	0.478379562367634	0.494901524594022	0.459598928465131	0.486752291442991	0.496936499246176	0.497922903888445	0.47669424142626	0.474618686052328	0.481192061937417	0.473230877575292	0.472336449282883	0.478760890113024	0.464814659529332	0.491660706061098	0.469047214071788	0.473596466837044	0.509684761085971	0.490006006734652	0.538291899629643	0.486471266447054	0.452573014161069	0.506937724165799	0.463719666032055	0.483508008939223	0.456259940557048	0.468309373539211
MAPK cascade	0.484940379173798	0.467467176955198	0.500942459936402	0.47007254132458	0.483481450547264	0.504710884727384	0.485854179675169	0.488285283802493	0.480328430651797	0.486061048627684	0.504677632203827	0.493240954879981	0.476761721802593	0.489830020050327	0.497985688084764	0.471972485645367	0.483720574823702	0.497277286739698	0.476350768327133	0.496246488209841	0.484841244068651	0.474046276435458	0.462704203119489	0.473709443823237	0.487441985188854	0.498255979606921	0.481597692085244	0.472799893617641	0.466580947827403	0.493829445752526	0.5119862207371	0.487179256420342	0.48045053357032	0.47839719065908	0.478467684250009	0.4828581195524	0.453933827291921	0.485705322164916	0.489825839000927	0.464821074562363
positive regulation of peptidyl-serine phosphorylation	0.357547059179001	0.355395436264914	0.348832824270273	0.351837499422885	0.354355719783828	0.355791128245344	0.355627329158041	0.363350713508739	0.357528253478753	0.362965462181285	0.361416252341928	0.352481597418422	0.348704522969691	0.353316593273348	0.349202013420041	0.354426333856147	0.355493911551433	0.367141397229415	0.358044430881318	0.356875480133194	0.35965818749415	0.342856000176835	0.364575107248776	0.361431609979457	0.368787794715367	0.350711854264059	0.350924535169195	0.376062358389452	0.353850315235137	0.352185850578075	0.393081421731786	0.354511957064749	0.373751414532031	0.364249782802912	0.346407504279227	0.358601818286632	0.338786085527932	0.362145885474662	0.379085440660257	0.352456845099768
positive regulation of intracellular estrogen receptor signaling pathway	0.0296433580836517	0.0282015451354459	0.0289813190845551	0.0278570531561135	0.0296466826986106	0.0311903175217368	0.0313796183588739	0.0302212650746863	0.0285806276817332	0.0337985029582885	0.0330165053406354	0.0327838214648903	0.0289708431892293	0.0301129374414266	0.0289835379563521	0.027924006552123	0.0309123786484172	0.0307648909524646	0.0314980396069774	0.0288438700671942	0.0345654716178828	0.0336643972380276	0.0275872453128829	0.0303462555222923	0.0363697456242367	0.0307306919975114	0.0342346266558237	0.0335515208221875	0.0343172674361533	0.0341063359424845	0.0370586612247527	0.0283492257467315	0.036225153029723	0.0308131724229467	0.027098578404181	0.0333688278607517	0.0337194699563583	0.0327840031670746	0.0274657236744453	0.029299256344297
protein autophosphorylation	0.343790458700012	0.313030885538031	0.337379528331382	0.325354594275607	0.344386910102809	0.349114591613254	0.339562756069909	0.339655922576148	0.343650820739211	0.346719393774772	0.353240240596529	0.361211943491206	0.325088255735163	0.341658895864697	0.31050445634112	0.340454970853364	0.337016063108125	0.331137660657693	0.337649187703441	0.341520435418289	0.333625837436907	0.357801658776079	0.335850591835386	0.332996679526052	0.372511253399514	0.34974380277917	0.357891301072582	0.362127320852068	0.334512429564105	0.344955560147673	0.381941092991968	0.353698657072681	0.357342653111355	0.354419169137801	0.320867747600164	0.333029076308692	0.323600202348899	0.367277191940255	0.331373489218386	0.344751749340226
protein phosphorylation	0.352153616425557	0.341989753724301	0.352377335988704	0.347659164021139	0.362633585711009	0.356166219115786	0.362483506496109	0.358456353728882	0.361002767732288	0.359587797817178	0.36858425579954	0.381251033306809	0.335335318280386	0.358782794493914	0.330915416346621	0.358168443123051	0.358550643084957	0.352631550996109	0.365021437593969	0.351957534983241	0.359471026282859	0.366900287422009	0.336876243137523	0.34301950153108	0.377557104414422	0.355670273694212	0.368809652219321	0.378858485972315	0.3428001910659	0.35310352699653	0.405782750874509	0.37612427580602	0.37896663543943	0.355710715079203	0.342279741073179	0.355829569264969	0.339349181813496	0.371426260405801	0.358881167438006	0.378044086812218
actin cytoskeleton reorganization	0.325258920172653	0.322135221932887	0.326757502019179	0.317043187134462	0.319870607705891	0.338893257429014	0.321107514836522	0.325694350862486	0.31897715693728	0.327277836011625	0.341231501906409	0.325190656227101	0.318580815018105	0.330556567208883	0.329728351683363	0.323062223007937	0.317359349557728	0.336391686930063	0.330287997478113	0.327787277901343	0.323532768557801	0.304402051824925	0.312456955526075	0.317801731758758	0.333668229013943	0.326295662156639	0.313886300003942	0.348654146323815	0.32714028388429	0.327867801276927	0.318714564655842	0.321144470289753	0.325956163996762	0.325887170816795	0.322662408255921	0.327719731339649	0.325865929221771	0.333804494706055	0.30739800844853	0.320137118316468
phosphorylation	0.201917067248993	0.203603151797804	0.200529851655509	0.203352784192959	0.218437993227365	0.211458799035577	0.214258261772833	0.204937211281228	0.207124885907045	0.22121034879915	0.206552490658233	0.226556494554772	0.201013375203481	0.204076809897701	0.202182448396544	0.200788068578679	0.213823991672866	0.207480616866287	0.206509056915928	0.203666244030113	0.205009717084276	0.215664150294415	0.193834731437253	0.198664237709411	0.21505724615317	0.195252241851318	0.205545018179199	0.218538231358393	0.202638707894744	0.197764216932761	0.22283653382475	0.207367949018453	0.213919834250951	0.192510789883028	0.197474020781757	0.204346593152493	0.207583747874624	0.205049334420443	0.209054638786925	0.217666661147184
peptidyl-serine phosphorylation	0.335932382678188	0.324736666987433	0.336121604662547	0.32646510213926	0.355805374843562	0.347937875056664	0.349797039408756	0.340589449827315	0.346269035442659	0.353538821488106	0.350989201744481	0.372774148033969	0.322547351385153	0.3428766861778	0.317973831431544	0.337897043690758	0.343820228590264	0.333772239274645	0.3478431725149	0.341117830905362	0.337913430553177	0.339574980643097	0.318627908987602	0.329731991475166	0.359715593921409	0.334739479373111	0.35366390717571	0.360822062689856	0.329709952382609	0.333894831823488	0.380070926718667	0.354999205020311	0.360598663167165	0.339831809186201	0.320059842094381	0.338982815121379	0.328317805349502	0.346767946808065	0.346828340131226	0.356908262549009
negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis	0.0296433580836517	0.0282015451354459	0.0289813190845551	0.0278570531561135	0.0296466826986106	0.0311903175217368	0.0313796183588739	0.0302212650746863	0.0285806276817332	0.0337985029582885	0.0330165053406354	0.0327838214648903	0.0289708431892293	0.0301129374414266	0.0289835379563521	0.027924006552123	0.0309123786484172	0.0307648909524646	0.0314980396069774	0.0288438700671942	0.0345654716178828	0.0336643972380276	0.0275872453128829	0.0303462555222923	0.0363697456242367	0.0307306919975114	0.0342346266558237	0.0335515208221875	0.0343172674361533	0.0341063359424845	0.0370586612247527	0.0283492257467315	0.036225153029723	0.0308131724229467	0.027098578404181	0.0333688278607517	0.0337194699563583	0.0327840031670746	0.0274657236744453	0.029299256344297
positive regulation of peptidyl-tyrosine phosphorylation	0.0452294904283281	0.0449146912672078	0.0447141499522529	0.0432405360529043	0.0435401447690934	0.0472453553817195	0.046902842202616	0.0466541100927147	0.0429742378623401	0.0508728361660713	0.049466574602814	0.0482344739651568	0.0430467276796924	0.0463176066036758	0.0452761278687033	0.0432719161811864	0.0476279297557994	0.0465864779580117	0.0478408087952372	0.0446135918383165	0.0518807199442878	0.0471416481743245	0.0413091776314355	0.0474964223355316	0.0534912507885096	0.0462648579697194	0.0509600624196102	0.0477126049980252	0.0491467875762464	0.0471426145151848	0.0504968966199824	0.0419044945783988	0.0498832671313707	0.0439271943054526	0.0403144664300272	0.0495250791928677	0.0474917396041141	0.0478981674318801	0.0425763686154738	0.0443906211896655
positive regulation of protein tyrosine kinase activity	0.0296433580836517	0.0282015451354459	0.0289813190845551	0.0278570531561135	0.0296466826986106	0.0311903175217368	0.0313796183588739	0.0302212650746863	0.0285806276817332	0.0337985029582885	0.0330165053406354	0.0327838214648903	0.0289708431892293	0.0301129374414266	0.0289835379563521	0.027924006552123	0.0309123786484172	0.0307648909524646	0.0314980396069774	0.0288438700671942	0.0345654716178828	0.0336643972380276	0.0275872453128829	0.0303462555222923	0.0363697456242367	0.0307306919975114	0.0342346266558237	0.0335515208221875	0.0343172674361533	0.0341063359424845	0.0370586612247527	0.0283492257467315	0.036225153029723	0.0308131724229467	0.027098578404181	0.0333688278607517	0.0337194699563583	0.0327840031670746	0.0274657236744453	0.029299256344297
activation of MAPK activity	0.495487705454641	0.459740661441692	0.469468012225697	0.493145073637931	0.493893239108345	0.506338473381385	0.502407709249072	0.503521550108395	0.511658757311666	0.502431712872509	0.494414560216041	0.513233173821014	0.481536829802057	0.486788468319201	0.47872265477017	0.500636202234463	0.519561335669616	0.504773603599027	0.471818336590055	0.486834965669035	0.463486064845635	0.516046263213337	0.448780734393632	0.498700936995997	0.481944271848402	0.479256821945721	0.491228715186866	0.509488882886813	0.443249859415601	0.444633559173598	0.466052168134624	0.429187548469982	0.445526244739887	0.448524018122054	0.50772836517753	0.502354634599081	0.433630590202285	0.528568518447784	0.466790796026802	0.490734528748906
